Name,Link Product,Store,Type,Author Name,Short Description,Publisher,Translators,Categories,Width,Length,Height,Product ID,Price,Original Price,Discount,Discount Rate,Rating,Review Count,Quantity Sold,Number of page,Range Price,Publication Date,Publication Year
"Sách Trò Chuyện Với Nhà Thần Bí ( Midnight With The Mystic ) + Bộ Thẻ Ảnh Sahguru - Sách Tôn Giáo Tâm Linh, Nghệ Thuật Sống - Hiệu Sách Genbooks, Bìa Cứng In Màu",https://tiki.vn/sach-tro-chuyen-voi-nha-than-bi-midnight-with-the-mystic-tac-gia-sach-ton-giao-tam-linh-nghe-thuat-song-a-chau-books-bia-cung-in-mau-p270236614.html?spid=270236615,Hiệu sách Gen books,simple,Sadhguru,"SADHGURU LÀ AI?Hành giả yogi, nhà thần bí, Sadhguru là một bậc thầy tâm linh với sự khác biệt.Là một trong 50 người có ảnh hưởng nhất của Ấn Độ, Sadhguru đã chạm đến cuộc sống của hàng triệu người ...",Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,NGOAN NGUYỄN,Sách tư duy - Kỹ năng sống,14.5,20.5,0.0,270236614,169000,239000,70000,29,5.0,6,51.0,312.0,Mức 4,2023-07-13 10:48:47,2023.0
Marketing giỏi phải kiếm được tiền - The end of marketing as we know it,https://tiki.vn/marketing-gioi-phai-kiem-duoc-tien-the-end-of-marketing-as-we-know-it-p5112975.html?spid=5112977,HappyLive,simple,Unknown,"  Marketing là một khoản đầu tư hay chi phí? Marketing là tạo ra quảng cáo thắng giải hay bán hàng? Marketing là một hoạt động """"bí ẩn"""", “nghệ thuật”, """"sáng tạo"""" và người làm marketing phải có t...",CÔNG TY TNHH HAPPY LIVE,Phạm Lê Thái,Sách Marketing - Bán hàng,16.0,24.0,3.0,5112975,299000,299000,0,0,4.7,981,12529.0,408.0,Mức 5,2022-03-10 09:20:17,2022.0
My IELTS Book 1A PREPARATION COURSE Student's & Workbook,https://tiki.vn/my-ielts-book-1a-preparation-course-student-s-workbook-p248994298.html?spid=248994299,Dtpbooks,simple,Unknown,"My IELTS 1A is the first part of a comprehensive, two-part course aimed at preparing students for their IELTS examination targeting Band 3.5-4.0. The course offers a carefully staged approach to deali...",CÔNG TY TNHH EDUCATION SOLUTIONS VIỆT NAM,Unknown,ELTs,14.5,20.5,0.0,248994298,179000,179000,0,0,4.0,1,34.0,103.0,Mức 4,2022-10-01 00:00:00,2022.0
Search Inside Yourself – Tìm kiếm bên trong bạn (Tái bản),https://tiki.vn/search-inside-yourself-tim-kiem-ben-trong-ban-tai-ban-p199030585.html?spid=199030586,Tiki Trading,simple,Chade-Meng Tan,"Tất cả chúng ta đều biết công cụ tìm kiếm Google và công ty Google với văn hóa doanh nghiệp tuyệt vời nổi tiếng khắp thế giới, nhưng liệu có bao nhiêu người trong số chúng ta biết được điều gì đã làm ...",Thái Hà,Kiều Anh Tú,Bài học kinh doanh,15.5,22.0,0.0,199030585,102000,149000,47000,32,4.8,51,986.0,344.0,Mức 3,2022-09-01 00:00:00,2022.0
Thiên Nga Và Dơi,https://tiki.vn/thien-nga-va-doi-p248755029.html?spid=248755031,Tiki Trading,simple,Higashino Keigo,"Xác của ông Shiraishi Kensuke, một luật sư sống tại Tokyo được tìm thấy trong một chiếc xe bị bỏ lại trên đường. Không lâu sau đó, ông Kuraki Tatsuro, hơn sáu mươi tuổi, ngụ tại tỉnh Aichi đứng ra nhậ...",Nhã Nam,Mai Khanh,Truyện trinh thám,14.0,20.5,0.0,248755029,201000,269000,68000,25,5.0,54,546.0,641.0,Mức 5,2023-03-03 00:00:00,2023.0
Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu Tư,https://tiki.vn/day-con-lam-giau-tap-3-huong-dan-dau-tu-p262695476.html?spid=262695479,Tiki Trading,configurable,Robert T. Kiyosaki,"Dạy Con Làm Giàu - Tập 3: Hướng Dẫn Đầu TưNếu bạn muốn tự kiếm một con đường làm giàu cho riêng mình hơn là đi tìm một con đường bằng phẳng, trơn tru để làm già.Nếu bạn là những người muốn học hỏi v...",NXB Trẻ,Unknown,Sách tiếng Việt,13.0,20.5,0.0,262695476,138000,185000,47000,25,5.0,626,3728.0,530.0,Mức 3,2020-02-02 00:00:00,2020.0
[Gift] Bút Chì Gỗ Kèm Tẩy Gôm Dễ Thương - Bút Chì Tẩy Hình Thú - Giao Mẫu Ngẫu Nhiên 1 Chiếc,https://tiki.vn/gift-but-chi-go-kem-tay-gom-de-thuong-but-chi-tay-hinh-thu-giao-mau-ngau-nhien-1-chiec-p271954615.html?spid=271954616,Nicebooks,simple,Unknown,"Bút chì gỗ kèm tẩy gôm dễ thương GIỚI THIỆU CHI TIẾT TÊN SẢN PHẨM : BÚT CHÌ GỔ ĐẦU THÚ-Chất liệu : Gổ linden với lỏi chì chất lượng cao ,gắn tẩy đầu thú siêu dễ thương-Kích thước : dài 179 mm * 7.2 ...",Others,Unknown,Bút chì - Ruột bút chì,14.5,20.5,0.0,271954615,15000,15000,0,0,0.0,0,65.0,408.5788395904437,Mức 1,2022-05-05 00:00:00,2022.0
Một chỗ trong đời,https://tiki.vn/mot-cho-trong-doi-p205033951.html?spid=205033955,Tiki Trading,simple,Annie Ernaux,"Một người cha không bao giờ bước chân vào viện bảo tàng, chỉ đọc báo địa phương, không dùng gì khác ngoài con dao Opinel của riêng mình để ăn. Một người cha xuất thân nông dân rồi trở thành công nhân ...",Nhã Nam,Unknown,Tác phẩm kinh điển,14.0,20.5,0.0,205033951,51300,69000,17700,26,5.0,100,1056.0,98.0,Mức 2,2022-11-01 00:00:00,2022.0
Lĩnh Nam Chích Quái,https://tiki.vn/linh-nam-chich-quai-an-ban-ki-niem-60-nam-nxb-kim-dong-p633125.html?spid=633134,Tiki Trading,simple,.,"“LĨNH NAM CHÍCH QUÁI” - VẺ ĐẸP CỦA MỘT DANH TÁCLĩnh Nam Chích Quái - tập truyện ghi lại những chuyện kỳ lạ ở nước Nam, là một danh tác văn học trung đại, một báu vật trong di sản...",Nhà Xuất Bản Kim Đồng,Unknown,Sách tiếng Việt,24.0,32.0,0.0,633125,239000,350000,111000,32,4.8,436,5397.0,256.0,Mức 5,2017-05-04 00:00:00,2017.0
"Nghệ Thuật Pha Trò Dí Dỏm: Đùa Tinh Tế, Vạn Người Mê",https://tiki.vn/nghe-thuat-pha-tro-di-dom-dua-tinh-te-van-nguoi-me-p262745320.html?spid=271497024,NHBook,simple,Unknown,"Bạn có biết, sự hài hước có một vai trò rất lớn, không chỉ đơn giản là tạo niềm vui. Sự hài hước giúp ta xây dựng các mối quan hệ, làm thay đổi tâm trạng, mang đến sự tự tin và cân bằng tâm lý. Vậy nế...",BIZBOOKS,Unknown,Sách tư duy - Kỹ năng sống,13.0,20.0,0.0,262745320,129200,136000,6800,5,0.0,0,1.0,408.5788395904437,Mức 3,2019-06-01 00:00:00,2019.0
Nghề Thầy,https://tiki.vn/nghe-thay-p72744612.html?spid=73169610,Nhà sách Fahasa,simple,Hoàng Đạo Thúy,"NGHỀ THẦY - NHỮNG TÂM SỰ CÒN NÓNG HỔI SAU GẦN 80 NĂM""Tôi nhận được lời mời viết lời giới thiệu cho cuốn “Nghề thầy” của cụ Hoàng Đạo Thúy (1900-1994) giữa lúc làn sóng phê bình sách giáo khoa tiếng V...",Nhã Nam,Unknown,Phóng sự - Ký sự - Bút ký,14.0,20.5,0.0,72744612,63000,70000,7000,10,4.8,28,254.0,156.0,Mức 2,2022-02-24 00:00:00,2022.0
Ngôi Trường Mọi Khi (Tái Bản 2022),https://tiki.vn/ngoi-truong-moi-khi-tai-ban-2022-p186286180.html?spid=186286181,Tiki Trading,simple,Nguyễn Nhật Ánh,"Những câu chuyện về nhóm bạn học sinh năm đầu cấp 3 với bao kỷ niệm vui buồn hờn giận, bao nhiêu trò tinh nghịch của tuổi mới lớn. Với những Hạt tiêu, Tóc ngắn, Hột mít, Bảnh trai, Răng chuột, Mặt mụn...",NXB Trẻ,Unknown,Truyện ngắn - Tản văn - Tạp Văn,10.0,14.5,0.0,186286180,33900,43000,9100,21,4.8,30,280.0,244.0,Mức 1,2022-06-06 00:00:00,2022.0
Bà Ngoại Tôi Gửi Lời Xin Lỗi,https://tiki.vn/ba-ngoai-toi-gui-loi-xin-loi-p1647103.html?spid=1647211,Tiki Trading,simple,Fredrik Backman,"Bà Ngoại Tôi Gửi Lời Xin LỗiVẫn mang giọng văn hài hước và kỹ thuật thắt mở nút gây kịch tính nhà nghề, “Bà ngoại tôi gửi lời xin lỗi” của cùng tác giả cuốn “Người đàn ông mang tên Ove” chứa đựng mạc...",NXB Trẻ,Hoàng Anh,Sách tiếng Việt,13.0,20.0,0.0,1647103,148000,190000,42000,22,4.7,44,769.0,514.0,Mức 3,2018-01-03 00:00:00,2018.0
Kỹ Thuật Phân Tích Đầu Tư Chứng Khoán,https://tiki.vn/ky-thuat-phan-tich-dau-tu-chung-khoan-p201679854.html?spid=201679856,Tiki Trading,simple,Yuichiro Ichikawa,"Hiện nay, đang có rất nhiều người giữ những quan điểm hết sức sai lệch về đầu tư. Những quan điểm đó khiến những nhà đầu tư thiếu kiến thức rất dễ sa lầy và gặp phải thua lỗ lớn, thậm chí có thể dẫn t...",1980 Books,Bo Virgo,"Sách tài chính, tiền tệ",13.0,20.5,0.0,201679854,114000,169000,55000,33,4.6,17,180.0,340.0,Mức 3,2022-10-01 00:00:00,2022.0
Jack  Welch & 11 Chuẩn Mực Điều Hành Của Nhà Lãnh Đạo (2019),https://tiki.vn/jack-welch-11-chuan-muc-dieu-hanh-cua-nha-lanh-dao-2019-p10726843.html?spid=20478772,Nhà sách Fahasa,simple,Lam Minh,"Điều hành một công ty là nhiệm vụ đem lại  nhiều vinh quang và danh vọng. Thế nhưng, đây là một công việc vô cùng khó khăn và đầy thử thách.Các giám đốc điều hành là người phải luôn đưa ra những chiế...",VanLangBooks,Unknown,Sách tiếng Việt,13.5,21.0,0.0,10726843,59500,70000,10500,15,0.0,0,49.0,184.0,Mức 2,2018-11-13 10:53:26,2018.0
TÚI GIẤY KRAFT NÂU TRƠN. KÍCH THƯỚC 20x10x25.3 CM. COMBO 10 CÁI,https://tiki.vn/tui-giay-kraft-nau-tron-kich-thuoc-20x10x25-3-cm-combo-10-cai-p148692370.html?spid=148692371,SquareBag,simple,Unknown,"Túi giấy thân thiện với môi trườngChất liệu: Giấy Kraft nâu 150gsm (có thành phần tái chế 80% và 20% bột gỗ)Có thể tái chế 100%Dây quai giấyTúi giấy thân thiện với môi trường, thuận lợi cho các Shop ...",Others,Unknown,Hộp quà - Túi quà,13.0,20.5,0.0,148692370,50000,50000,0,0,5.0,11,264.0,408.5788395904437,Mức 1,2018-12-01 00:00:00,2018.0
Phân Tích Dòng Tiền Trong Đầu Tư Bất Động Sản,https://tiki.vn/phan-tich-dong-tien-trong-dau-tu-bat-dong-san-p271087665.html?spid=271087666,Tiki Trading,simple,Từ Viễn,"Đối với những người dân bình thường, ngôi nhà là tài sản quan trọng hàng đầu. Vì vậy, quyết định mua nhà sẽ ảnh hưởng trực tiếp đến một gia đình trong thời gian dài. Cuốn sách Phân tích dòng tiền tro...",1980 Books,Đỗ Thu Thủy,"Sách tài chính, tiền tệ",13.0,20.5,0.0,271087665,135800,195000,59200,30,0.0,0,44.0,384.0,Mức 3,2023-09-20 00:00:00,2023.0
Đũa - Chuyện Linh Dị,https://tiki.vn/dua-chuyen-linh-di-p184774171.html?spid=184774172,Tiki Trading,simple,Nhiều tác giả,"Là một vật dụng rất đỗi thường mọn trong đời sống hằng ngày nhưng với văn hóa Á Đông, đũa lại mang một sức mạnh tâm linh bí ẩn, hàm chứa vô số những điều cấm kỵ truyền miệng suốt ngàn đời nay. Lấy cả...",Phương Nam Book,Nhiều dịch giả,Truyện kinh dị,15.5,23.5,0.0,184774171,229000,289000,60000,21,5.0,44,261.0,484.0,Mức 5,2022-06-06 00:00:00,2022.0
Biên niên ký Sao Hỏa,https://tiki.vn/bien-nien-ky-sao-hoa-p270883272.html?spid=270883273,Tiki Trading,simple,Ray Bradbury,"Dẫu được tôn vinh vào hàng kinh điển trong dòng sách khoa học viễn tưởng, khoa học lại mờ nhạt đến gần như vắng bóng trong Biên niên ký Sao Hỏa. Sao Hỏa, trong trí tưởng tượng của Bradbury những năm b...",Nhã Nam,Lê Hồng Vân,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,14.0,20.5,0.0,270883272,123000,165000,42000,25,5.0,1,43.0,402.0,Mức 3,2019-01-01 00:00:00,2019.0
Combo Giáo Trình Hán Ngữ Boya Sơ Cấp 1 + Sách Bài Tập Đáp Án (Tái Bản - Kèm App),https://tiki.vn/combo-giao-trinh-han-ngu-boya-so-cap-1-sach-bai-tap-dap-an-tai-ban-kem-app-p10411542.html?spid=247860122,The 1991 Book,simple,.,"Tiếng Trung là một ngôn ngữ rất phổ biến trên thế giới, số lượng người học tiếng Trung tại Việt Nam cũng rất đông đảo, với nhu cầu một cuốn giáo trình hiện đại và chất lượng. ""Giáo trình Hán ngữ Boya""...",MCBOOKS,Unknown,Sách Học Tiếng Hoa,19.0,26.0,0.0,10411542,190080,288000,97920,34,5.0,2,8.0,408.5788395904437,Mức 4,2019-01-01 00:00:00,2019.0
"SÁCH: Đột phá tư duy thương hiệu (Friction) - Tác giả: Jeff Rosenblum, Jordan Berg",https://tiki.vn/sach-dot-pha-tu-duy-thuong-hieu-friction-tac-gia-jeff-rosenblum-jordan-berg-p120150394.html?spid=120150395,BOOKS CITY,simple,"Jeff Rosenblum, Jordan Berg","ĐỘT PHÁ TƯ DUY THƯƠNG HIỆUTựa gốc: FrictionTác giả: Jeff Rosenblum, Jordan Berg----------️ Marketing và những lối mòn trong tư duy thương hiệu là lý do cuốn sách “Đột phá tư duy thương hiệu” ra đờ...",Saigon Books,Unknown,Sách hướng nghiệp - Kỹ năng mềm,14.0,20.0,0.0,120150394,84000,120000,36000,30,0.0,0,4.0,260.0,Mức 2,2021-08-26 15:01:52,2021.0
Yêu Những Điều Không Hoàn Hảo,https://tiki.vn/yeu-nhung-dieu-khong-hoan-hao-p3954355.html?spid=21221649,Nhà sách Fahasa,simple,Hae Min,"Yêu Những Điều Không Hoàn HảoĐại đức Hae Min sinh ra và lớn lên tại Hàn Quốc. Sau khi hoàn thành bằng Thạc sĩ Tôn giáo học đối chiếu ở Đại học Havard và Tiến sĩ Tôn giáo học ở Đại học Princeton, ông ...",Nhã Nam,Nguyễn Việt Tú Anh,Sách tiếng Việt,14.0,20.5,0.0,3954355,101470,139000,37530,27,5.0,281,1965.0,300.0,Mức 3,2023-02-28 07:18:39,2023.0
Gã Hề Địa Ngục - Thám Tử Akechi,https://tiki.vn/ga-he-dia-nguc-tham-tu-akechi-p271734603.html?spid=271734613,Tiki Trading,configurable,Edogawa Ranpo,"Bản Đặc Biệt Tặng Kèm : Postcard bồi bế, cán kim tuyến tơ tằm. Sách được bọc màng co. Bản Thường Tặng Kèm : Bookmark bồi bế Kể từ khi chị gái mất tích, Aiko liên tục bị ám ảnh bởi những hình ảnh kin...",VIVABOOKS,"Nguyễn Thành Luân,Luci",Truyện trinh thám,14.5,20.5,0.0,271734603,102000,129000,27000,21,5.0,2,30.0,280.0,Mức 3,2019-10-01 00:00:00,2019.0
Tự Chữa Lành Thông Qua Hiểu Biết Về Khoa Học Tâm Thức,https://tiki.vn/tu-chua-lanh-thong-qua-hieu-biet-ve-khoa-hoc-tam-thuc-p136539753.html?spid=136539754,Tiki Trading,simple,Dương Thị Quỳnh Châu,"Tự chữa lành thông qua hiểu biết về khoa học tâm thức, cuốn sách được ThS. BS Dương Quỳnh Châu ghi chép những lời giảng của Pradeep Vijay & Navneet Kaur. Cuốn sách sẽ phù hợp với ai đang trên hành...",Thái Hà,Unknown,Lĩnh vực khác,14.5,20.5,0.0,136539753,86400,119000,32600,27,5.0,114,1066.0,280.0,Mức 2,2021-11-11 00:00:00,2021.0
Tâm,https://tiki.vn/tam-p190601856.html?spid=190601859,Tiki Trading,simple,Inamori Kazuo,"Dù là ai, chúng ta cũng chỉ có thời gian là những khoảnh khắc được ban tặng ở hiện tại. Việc sống tại khoảnh khắc này với một cái tâm như thế nào sẽ quyết định cuộc đời của chúng ta. Vận may có thể đế...",Thái Hà,Thanh Huyền,Sách Tôn Giáo - Tâm Linh,13.0,19.0,0.0,190601856,62100,89000,26900,30,5.0,20,265.0,204.0,Mức 2,2022-07-01 00:00:00,2022.0
Không Sợ Đêm Đen Bởi Trong Lòng Có Ánh Sáng,https://tiki.vn/khong-so-dem-den-boi-trong-long-co-anh-sang-p74238322.html?spid=75781156,Nhà sách Fahasa,configurable,Mễ Tô,"“Trong bất cứ hoàn cảnh nào, chúng ta đều có một quyền tự do sau cuối, đó là quyết định thái độ của bản thân.”   Đứng trước nỗi thất vọng: Có người khóc òa đau đớn, có người học được cách thôi đặt kỳ ...",Skybooks,Hoài An,Root,13.0,20.0,0.0,74238322,81400,98000,16600,17,5.0,58,197.0,288.0,Mức 2,2020-12-12 00:00:00,2020.0
Tiktok Marketing,https://tiki.vn/tiktok-marketing-p55506686.html?spid=56889781,Nhà sách Fahasa,simple,Markus Rach,TIKTOK MARKETINGTikTok đang bùng nổ ở mọi nơi và đã trở thành một trong những ứng dụng được tải xuống nhiều nhất thế giới. Không có gì ngạc nhiên khi các nhà tiếp thị đã bắt đầu nhìn thấy tiềm năng c...,1980 Books,1980Books,Sách tiếng Việt,13.0,20.0,0.0,55506686,111200,139000,27800,20,4.7,46,343.0,268.0,Mức 3,2020-05-01 00:00:00,2020.0
Harvard Bốn Rưỡi Sáng,https://tiki.vn/harvard-bon-ruoi-sang-p170298038.html?spid=170298039,Tiki Trading,simple,Xiu-ying Wei,"Harvard bốn rưỡi sáng sử dụng hình ảnh Harvard như một biểu tượng xuyên suốt, kể lại các câu chuyện có tính cách điệu về Harvard như một phương thức nhằm thu hút bạn đọc đến với cuốn sách, để từ đó ch...",Nhã Nam,Phan Thu Vân,Sách tư duy - Kỹ năng sống,14.0,20.5,0.0,170298038,96300,139000,42700,31,4.8,106,800.0,432.0,Mức 2,2022-03-25 00:00:00,2022.0
Anne Tóc Đỏ Dưới Chái Nhà Xanh,https://tiki.vn/anne-toc-do-duoi-chai-nha-xanh-p113540577.html?spid=115246671,Nhà sách Fahasa,simple,Lucy Maud Montgomery,"Sơ lược về tác phẩm Khi Matthew và Marilla Cuthbert ngỏ lời với một trại trẻ mồ côi để xin một cậu bé về đỡ đần họ tại nông trang Green Gables, cả hai sửng sốt khi thấy bước ra khỏi tàu là một cô bé l...",Nhã Nam,Huyền Vũ - Tú Uyên,Tiểu Thuyết,14.0,20.5,0.0,113540577,103600,119000,15400,13,5.0,7,50.0,430.0,Mức 3,2021-07-15 00:00:00,2021.0
Hạnh Phúc Cầm Tay (Tái Bản),https://tiki.vn/hanh-phuc-cam-tay-tai-ban-p100958444.html?spid=119698533,Nhà sách Fahasa,simple,Thich Nhất Hạnh,"Cuộc sống quanh ta đầy màu nhiệm, chánh niệm là trái tim của thiền tập, là nguồn năng lượng xuyên suốt không thể thay đổi. Một người sống trong chánh niệm, tâm an, sẽ khiến những người xung quanh vui ...",Thái Hà,Chân Hội Nghiêm chuyển ngữ,Sách nghệ thuật sống đẹp,13.0,19.0,0.0,100958444,60000,75000,15000,20,5.0,16,182.0,209.0,Mức 2,2021-05-01 00:00:00,2021.0
Combo 5 Cuốn David Walliams: Ông Nội Vượt Ngục + Bố Xấu Bố Tốt + Băng Đảng Nửa Đêm + Bánh Mì Kẹp Chuột + Bà Nội Gangxto,https://tiki.vn/combo-5-cuon-david-walliams-ong-noi-vuot-nguc-bo-xau-bo-tot-bang-dang-nua-dem-banh-mi-kep-chuot-ba-noi-gangxto-p148008759.html?spid=148008760,Tiki Trading,simple,David Walliams,"* Ông nội vượt ngục:Ông nội Jack từng là phi công xịn của Không quân Hoàng gia Anh, nhưng giờ ông*đi dép trong nhà đến siêu thị*nấu món thịt muối à la trứng sữa vào bữa tối*và thường chẳng nhớ nổi...",Nhã Nam,Nhiều Dịch Giả,Văn học thiếu nhi,14.0,20.5,0.0,148008759,393000,545000,152000,28,5.0,29,173.0,408.5788395904437,Mức 5,2021-12-01 00:00:00,2021.0
Combo 2 Cuốn : Dám Bị Ghét + Dám Hạnh Phúc,https://tiki.vn/combo-2-cuon-dam-bi-ghet-dam-hanh-phuc-p147988216.html?spid=147988217,Tiki Trading,simple,"Kishimi Ichiro, Koga Fumitake",*Dám bị ghét:Các mối quan hệ xã hội thật mệt mỏi.Cuộc sống sao mà nhạt nhẽo và vô nghĩa.Bản thân mình xấu xí và kém cỏi.Quá khứ đầy buồn đau còn tương lai thì mờ mịt.Yêu cầu của người khác thật k...,Nhã Nam,Nguyễn Thanh Vân,Sách tư duy - Kỹ năng sống,14.0,20.5,0.0,147988216,151000,206000,55000,27,5.0,371,2287.0,408.5788395904437,Mức 4,2021-12-12 00:00:00,2021.0
Tiếng Nhật công nghệ thông tin trong ngành phần mềm,https://tiki.vn/tieng-nhat-cong-nghe-thong-tin-trong-nganh-phan-mem-p202179736.html?spid=202179738,Tiki Trading,simple,Nhiều tác giả,Cuốn sách “Tiếng Nhật công nghệ thông tin trong ngành phần mềm” là lời giải cho bài toán “Học tiếng Nhật thế nào để có thể ứng dụng ngay được vào công việc”. Nội dung của cuốn sách là những kinh nghiệ...,Thái Hà,Unknown,Sách Học Tiếng Nhật,17.5,25.0,0.0,202179736,207000,290000,83000,29,0.0,0,4.0,196.0,Mức 5,2022-10-01 00:00:00,2022.0
